username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ronald_vanLoon;2016-12-22 15:09;9;9;"Wearable adoption more than doubled in past two years | # MachineLearning # Apple # RT http://bit.ly/1OG3IGg pic.twitter.com/wPWQ1z6U2u";;;# # #;"812072596057505793";https://twitter.com/Ronald_vanLoon/status/812072596057505793
FastCompany;2016-12-22 15:00;7;15;"Pokémon Go has finally come to the Apple Watch http://buff.ly/2hhqgY1 pic.twitter.com/u83Pbo4I57";;;;"812070303023108097";https://twitter.com/FastCompany/status/812070303023108097
Recode;2016-12-22 14:46;32;21;"In a first, Consumer Reports won't recommend Apple’s newest MacBook Pros over battery issues http://www.recode.net/2016/12/22/14064810/apple-macbook-pro-consumer-reports-withholds-recommendation-over-battery-issues?utm_campaign=recode.net&utm_content=chorus&utm_medium=social&utm_source=twitter …pic.twitter.com/iCSNuHNSCS";;;;"812066821734023168";https://twitter.com/Recode/status/812066821734023168
businessinsider;2016-12-22 14:45;38;28;"Apple's newest MacBook Pro is the first MacBook not recommended by Consumer Reports http://read.bi/2hwq2IQ pic.twitter.com/WLp9oKToFS";;;;"812066526236999680";https://twitter.com/businessinsider/status/812066526236999680
daenjiel;2016-12-22 14:27;0;1;"“Insider: Apples Mac-Entwicklung spielt die zweite Geige“ http://t3n.de/news/apple-mac-entwicklung-sparflamme-779254/?utm_content=bufferec441&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer …";;;;"812061951589281793";https://twitter.com/daenjiel/status/812061951589281793
jowens510;2016-12-22 14:15;12;6;". @ ConsumerReports finds issues with batteries on Apple's new MacBook Pro, won't recommend for first time. http://on.mktw.net/2hwnwlF $ AAPLpic.twitter.com/Us8jRBMzhH";;@;;"812058910374957056";https://twitter.com/jowens510/status/812058910374957056
bfmbusiness;2016-12-22 13:34;16;10;"iPhone 8: voici à quoi pourrait ressembler le prochain smartphone d'Apple http://ebx.sh/2hgQ46G pic.twitter.com/ZHvSMdEFum";;;;"812048672716365824";https://twitter.com/bfmbusiness/status/812048672716365824
ActualidadRT;2016-12-22 13:27;19;29;"Guerra de patentes: por qué Nokia demanda a Apple https://es.rt.com/4uz9 pic.twitter.com/pedO7LPFxf";;;;"812046966867763200";https://twitter.com/ActualidadRT/status/812046966867763200
EW;2016-12-22 13:01;13;24;"# PokemonGo fans, you can now catch 'em all on your Apple Watch: http://share.ew.com/9ZMV0xJ";;;#;"812040301086965760";https://twitter.com/EW/status/812040301086965760
mashable;2016-12-22 12:59;11;20;"Google to take on Apple again, this time with Android Wear smartwatches http://on.mash.to/2i6wAOY";;;;"812039765705060352";https://twitter.com/mashable/status/812039765705060352
seniormacuser;2016-12-22 12:25;0;0;"Pokémon Go for Apple Watch is finally here http://ift.tt/2ikwBhA";;;;"812031277402640388";https://twitter.com/seniormacuser/status/812031277402640388
MONEY;2016-12-22 12:23;9;22;"What $1,000 invested in Apple, Netflix and more 10 years ago is worth today http://money.us/2hXvd5K";;;;"812030937865289729";https://twitter.com/MONEY/status/812030937865289729
johnkoetsier;2016-12-22 15:01;3;2;"In a first, Consumer Reports won't recommend Apple’s newest MacBook Pros over battery issues http://dlvr.it/MxjQ3t pic.twitter.com/7J9MlNuNYb";;;;"812070532921200640";https://twitter.com/johnkoetsier/status/812070532921200640
SAI;2016-12-22 14:45;29;15;"Apple's newest MacBook Pro is the first MacBook not recommended by Consumer Reports http://read.bi/2hwq2IQ pic.twitter.com/wt0RocCSOm";;;;"812066530745810945";https://twitter.com/SAI/status/812066530745810945
dallasnews;2016-12-22 14:23;3;3;"What you need to know before you buy those pricey Apple AirPods http://www.dallasnews.com/business/technology/2016/12/22/need-know-buy-pricey-apple-airpods …pic.twitter.com/fhYJ3hollz";;;;"812060954951348225";https://twitter.com/dallasnews/status/812060954951348225
dottotech;2016-12-22 13:32;5;3;"Apple Leak Reveals 'All Curve Display' New iPhone http://bit.ly/2ih7pso pic.twitter.com/l4FvEtH6yK";;;;"812048096150646784";https://twitter.com/dottotech/status/812048096150646784
marshawright;2016-12-22 13:15;2;6;"How Apple's Marketing-First Approach Could Work for Your Startup http://bit.ly/1W4RcqQ # entrepreneur # startuppic.twitter.com/vVb93cokVi";;;# #;"812043823471792129";https://twitter.com/marshawright/status/812043823471792129
